user_id,signup_date,segment,acquisition_channel,platform,geography_id,demographic_id,cohort
1507,2026-01-24,patient,organic,Web,4,67,control
1508,2026-02-05,everyday_person,organic,Android,1,22,control
1509,2026-01-31,everyday_person,paid,Android,5,101,control
1510,2026-01-18,patient,referral,Android,1,78,control
1511,2026-02-16,everyday_person,organic,Android,4,62,control
1512,2026-02-01,everyday_person,referral,iOS,3,56,control
1513,2026-02-20,patient,referral,iOS,2,67,control
1514,2026-02-17,patient,organic,Android,6,101,control
1515,2026-02-12,athlete,organic,Android,1,87,control
1516,2026-02-03,everyday_person,app_store_search,iOS,7,59,control
1517,2026-01-28,everyday_person,organic,Android,7,81,control
1518,2026-01-14,athlete,organic,Android,3,112,control
1519,2026-01-26,everyday_person,organic,iOS,2,40,control
1520,2026-02-03,everyday_person,referral,iOS,1,109,control
1521,2026-01-25,everyday_person,organic,iOS,7,73,control
1522,2026-02-09,everyday_person,organic,iOS,4,23,control
1523,2026-01-11,athlete,organic,iOS,1,117,summary_cohort
1524,2026-01-21,patient,paid,iOS,4,83,control
1525,2026-01-25,patient,organic,iOS,1,47,control
1526,2026-01-22,everyday_person,app_store_search,iOS,4,26,control
1527,2026-01-11,everyday_person,organic,Android,4,110,control
1528,2026-01-13,everyday_person,organic,Android,1,99,control
1529,2026-02-07,everyday_person,app_store_search,iOS,6,6,control
1530,2026-01-24,everyday_person,paid,iOS,2,77,control
1531,2026-01-08,everyday_person,organic,iOS,4,14,control
1532,2026-01-05,everyday_person,paid,iOS,4,36,control
1533,2026-01-24,everyday_person,referral,iOS,8,69,control
1534,2026-01-14,patient,organic,iOS,3,30,summary_cohort
1535,2026-02-01,everyday_person,paid,iOS,7,62,control
1536,2026-02-05,everyday_person,paid,Web,3,52,control
1537,2026-01-16,patient,organic,iOS,6,70,control
1538,2026-01-27,patient,referral,Android,2,97,control
1539,2026-01-14,patient,organic,iOS,5,19,control
1540,2026-01-19,everyday_person,organic,iOS,1,96,control
1541,2026-02-10,patient,app_store_search,Web,8,27,control
1542,2026-01-26,everyday_person,referral,iOS,8,5,control
1543,2026-02-10,everyday_person,referral,Android,3,54,control
1544,2026-01-16,everyday_person,referral,Web,4,37,control
1545,2026-01-20,everyday_person,referral,Android,4,23,control
1546,2026-01-24,everyday_person,organic,iOS,2,51,control
1547,2026-01-24,everyday_person,app_store_search,iOS,5,105,control
1548,2026-02-22,patient,referral,iOS,5,71,control
1549,2026-01-12,everyday_person,paid,iOS,4,88,control
1550,2026-02-08,everyday_person,referral,iOS,1,18,control
1551,2026-02-08,everyday_person,organic,Android,7,10,control
1552,2026-01-26,everyday_person,organic,Android,1,41,control
1553,2026-01-20,everyday_person,organic,iOS,4,93,control
1554,2026-01-25,everyday_person,organic,iOS,1,107,control
1555,2026-01-18,everyday_person,paid,Android,1,13,control
1556,2026-02-05,patient,app_store_search,Web,1,58,summary_cohort
1557,2026-01-24,athlete,organic,iOS,3,48,control
1558,2026-02-13,everyday_person,organic,iOS,4,90,control
1559,2026-01-29,patient,paid,Android,4,25,control
1560,2026-01-25,athlete,organic,Android,5,59,control
1561,2026-02-01,athlete,app_store_search,Web,5,102,control
1562,2026-01-25,patient,organic,iOS,1,56,summary_cohort
1563,2026-02-11,athlete,organic,iOS,1,94,control
1564,2026-01-15,athlete,organic,iOS,4,75,control
1565,2026-02-17,patient,app_store_search,iOS,5,72,control
1566,2026-02-05,everyday_person,organic,Android,4,32,control
1567,2026-02-08,everyday_person,paid,iOS,2,120,control
1568,2026-01-24,everyday_person,organic,Android,6,30,control
1569,2026-02-07,everyday_person,organic,Web,1,112,control
1570,2026-01-19,everyday_person,app_store_search,Web,4,119,control
1571,2026-02-03,everyday_person,organic,Android,1,62,control
1572,2026-01-13,everyday_person,organic,Web,5,105,control
1573,2026-01-19,everyday_person,referral,iOS,3,86,control
1574,2026-01-23,patient,app_store_search,iOS,5,89,control
1575,2026-01-19,everyday_person,organic,iOS,1,9,control
1576,2026-01-21,everyday_person,organic,Web,4,17,control
1577,2026-02-06,patient,app_store_search,Web,1,9,control
1578,2026-01-17,patient,paid,iOS,5,4,control
1579,2026-02-02,athlete,app_store_search,iOS,1,101,control
1580,2026-01-10,athlete,paid,iOS,1,22,control
1581,2026-02-03,athlete,paid,iOS,5,1,control
1582,2026-02-04,everyday_person,organic,Android,1,113,control
1583,2026-01-22,everyday_person,organic,iOS,2,34,control
1584,2026-02-01,everyday_person,paid,Android,6,98,control
1585,2026-02-12,patient,paid,Android,6,116,control
1586,2026-02-05,athlete,app_store_search,iOS,6,63,control
1587,2026-01-21,everyday_person,referral,iOS,3,112,control
1588,2026-01-24,everyday_person,organic,Web,4,117,summary_cohort
1589,2026-02-04,everyday_person,referral,Android,6,18,control
1590,2026-01-18,everyday_person,referral,iOS,1,18,control
1591,2026-02-05,everyday_person,organic,iOS,5,45,control
1592,2026-01-19,everyday_person,paid,Web,1,68,control
1593,2026-02-05,athlete,referral,Android,7,95,control
1594,2026-01-10,everyday_person,organic,Android,4,22,summary_cohort
1595,2026-01-07,patient,referral,Android,3,24,control
1596,2026-02-22,patient,referral,Android,3,37,control
1597,2026-02-09,everyday_person,app_store_search,iOS,1,33,summary_cohort
1598,2026-02-09,everyday_person,organic,Android,3,113,control
1599,2026-02-15,patient,referral,iOS,5,48,control
1600,2026-01-23,everyday_person,referral,Android,4,105,control
1601,2026-01-18,athlete,referral,Web,4,7,control
1602,2026-01-12,everyday_person,organic,Web,1,13,control
1603,2026-01-25,patient,app_store_search,iOS,5,97,control
1604,2026-01-16,patient,app_store_search,Android,3,30,control
1605,2026-02-13,everyday_person,referral,Android,1,10,control
1606,2026-01-03,everyday_person,referral,Web,8,72,control
1607,2026-01-13,athlete,organic,Android,4,18,control
1608,2026-01-17,everyday_person,referral,iOS,4,8,control
1609,2026-01-15,everyday_person,organic,iOS,8,49,summary_cohort
1610,2026-01-16,everyday_person,paid,Android,3,67,control
1611,2026-01-30,everyday_person,organic,Android,8,64,control
1612,2026-01-19,patient,paid,Android,5,71,control
1613,2026-01-28,patient,organic,Android,4,3,control
1614,2026-02-10,everyday_person,paid,iOS,2,35,control
1615,2026-01-28,patient,referral,iOS,1,42,summary_cohort
1616,2026-01-31,everyday_person,organic,Android,3,36,control
1617,2026-01-21,everyday_person,organic,iOS,1,68,control
1618,2026-01-14,everyday_person,paid,Android,1,28,control
1619,2026-01-19,athlete,referral,Android,4,76,control
1620,2026-02-16,everyday_person,organic,Android,5,113,control
1621,2026-01-29,everyday_person,organic,iOS,1,80,control
1622,2026-01-18,everyday_person,organic,Android,5,47,control
1623,2026-01-23,patient,referral,iOS,8,53,control
1624,2026-02-07,everyday_person,referral,iOS,6,71,control
1625,2026-01-30,everyday_person,organic,iOS,6,87,control
1626,2026-01-26,patient,referral,iOS,5,37,summary_cohort
1627,2026-02-10,everyday_person,paid,Web,2,5,control
1628,2026-01-30,everyday_person,paid,Web,3,85,control
1629,2026-01-29,everyday_person,organic,iOS,8,80,control
1630,2026-01-15,everyday_person,organic,Android,5,13,control
1631,2026-01-11,everyday_person,organic,iOS,6,76,control
1632,2026-02-16,athlete,organic,Android,8,9,control
1633,2026-01-28,patient,organic,Android,2,78,control
1634,2026-01-22,patient,organic,Android,3,90,control
1635,2026-01-27,athlete,organic,iOS,5,2,control
1636,2026-01-09,everyday_person,paid,iOS,1,88,control
1637,2026-02-06,everyday_person,organic,iOS,4,15,control
1638,2026-01-16,athlete,paid,Web,6,32,control
1639,2026-02-05,everyday_person,organic,Android,4,85,control
1640,2026-01-26,patient,referral,iOS,2,43,control
1641,2026-01-18,patient,organic,iOS,5,118,control
1642,2026-01-06,everyday_person,paid,Web,1,115,control
1643,2026-02-06,everyday_person,paid,iOS,7,119,control
1644,2026-01-14,everyday_person,organic,Android,1,13,control
1645,2026-01-08,everyday_person,referral,Android,7,22,control
1646,2026-02-03,everyday_person,organic,iOS,3,22,control
1647,2026-01-20,everyday_person,referral,iOS,3,71,control
1648,2026-01-21,patient,organic,iOS,4,52,control
1649,2026-01-17,athlete,organic,iOS,1,90,control
1650,2026-02-08,patient,organic,Android,3,34,control
1651,2026-01-19,everyday_person,app_store_search,Android,6,24,summary_cohort
1652,2026-01-16,everyday_person,organic,iOS,6,78,control
1653,2026-01-19,everyday_person,referral,iOS,1,75,control
1654,2026-01-15,everyday_person,organic,iOS,5,83,control
1655,2026-01-19,athlete,organic,iOS,6,38,control
1656,2026-01-10,everyday_person,organic,Android,6,64,control
1657,2026-01-14,everyday_person,app_store_search,Android,3,112,control
1658,2026-01-22,patient,paid,Android,1,74,control
1659,2026-02-09,everyday_person,organic,iOS,7,112,control
1660,2026-01-08,everyday_person,paid,Android,3,53,control
1661,2026-01-16,everyday_person,organic,iOS,3,6,control
1662,2026-02-11,patient,organic,Web,6,92,summary_cohort
1663,2026-02-10,patient,referral,Android,2,56,control
1664,2026-01-31,everyday_person,organic,Web,6,6,control
1665,2026-01-17,athlete,organic,iOS,1,17,control
1666,2026-01-22,athlete,paid,iOS,6,38,control
1667,2026-01-16,patient,organic,Android,8,23,control
1668,2026-01-12,everyday_person,app_store_search,iOS,8,83,control
1669,2026-01-21,everyday_person,paid,Android,7,74,control
1670,2026-01-27,athlete,paid,iOS,7,40,control
1671,2026-01-20,everyday_person,referral,Web,2,11,control
1672,2026-01-28,patient,app_store_search,iOS,8,10,control
1673,2026-01-19,patient,organic,Web,7,114,control
1674,2026-01-20,everyday_person,referral,iOS,4,42,control
1675,2026-02-04,patient,referral,iOS,3,13,control
1676,2026-02-09,athlete,app_store_search,iOS,1,86,control
1677,2026-01-19,patient,organic,iOS,4,105,control
1678,2026-01-27,everyday_person,referral,Web,5,15,control
1679,2026-01-18,athlete,paid,Web,3,114,control
1680,2026-01-08,everyday_person,organic,Web,3,87,summary_cohort
1681,2026-02-02,patient,app_store_search,Web,4,31,control
1682,2026-01-14,patient,organic,Android,1,94,control
1683,2026-01-22,patient,organic,iOS,8,51,control
1684,2026-01-24,everyday_person,referral,Android,2,77,control
1685,2026-01-15,everyday_person,organic,iOS,1,16,summary_cohort
1686,2026-01-11,everyday_person,organic,Android,1,30,control
1687,2026-01-20,everyday_person,organic,iOS,6,93,control
1688,2026-02-15,everyday_person,organic,Android,7,97,control
1689,2026-01-28,everyday_person,paid,iOS,1,2,control
1690,2026-01-21,everyday_person,app_store_search,iOS,1,26,control
1691,2026-01-07,patient,referral,iOS,3,73,control
1692,2026-01-28,athlete,organic,iOS,1,109,control
1693,2026-01-11,everyday_person,referral,iOS,5,81,control
1694,2026-01-26,patient,app_store_search,iOS,1,85,control
1695,2026-02-03,patient,paid,iOS,4,47,control
1696,2026-01-22,everyday_person,organic,Android,3,7,control
1697,2026-01-19,everyday_person,organic,iOS,3,92,summary_cohort
1698,2026-01-08,patient,app_store_search,Android,3,96,control
1699,2026-01-06,athlete,app_store_search,iOS,1,54,control
1700,2026-01-22,patient,organic,Android,2,61,control
1701,2026-02-10,athlete,paid,iOS,1,29,control
1702,2026-01-17,athlete,organic,iOS,1,55,control
1703,2026-01-27,everyday_person,organic,Android,8,30,control
1704,2026-01-31,patient,paid,Android,2,51,control
1705,2026-01-09,everyday_person,referral,iOS,2,17,control
1706,2026-01-13,athlete,organic,iOS,1,73,summary_cohort
1707,2026-01-20,everyday_person,app_store_search,iOS,6,30,control
1708,2026-01-30,everyday_person,paid,iOS,7,87,control
1709,2026-01-23,athlete,organic,iOS,6,63,control
1710,2026-02-02,everyday_person,referral,Android,4,108,control
1711,2026-02-09,patient,paid,iOS,6,27,control
1712,2026-02-03,everyday_person,referral,Android,3,33,control
1713,2026-02-21,athlete,app_store_search,iOS,6,30,control
1714,2026-02-03,athlete,paid,iOS,6,76,control
1715,2026-02-08,everyday_person,organic,iOS,1,13,control
1716,2026-02-07,patient,organic,iOS,3,83,summary_cohort
1717,2026-02-02,everyday_person,paid,iOS,2,99,control
1718,2026-02-05,patient,app_store_search,Android,1,81,control
1719,2026-02-13,patient,organic,Android,6,17,control
1720,2026-01-24,patient,organic,iOS,1,60,control
1721,2026-01-29,everyday_person,paid,iOS,5,65,summary_cohort
1722,2026-01-25,everyday_person,organic,Android,8,47,control
1723,2026-02-08,patient,organic,iOS,3,56,control
1724,2026-01-22,everyday_person,app_store_search,iOS,3,92,summary_cohort
1725,2026-02-06,everyday_person,paid,Android,4,101,control
1726,2026-02-05,everyday_person,app_store_search,iOS,6,37,control
1727,2026-02-16,everyday_person,paid,iOS,2,40,control
1728,2026-01-17,athlete,organic,iOS,2,25,summary_cohort
1729,2026-02-01,everyday_person,app_store_search,Android,4,49,control
1730,2026-02-03,everyday_person,organic,iOS,7,66,control
1731,2026-02-13,athlete,organic,Android,2,86,control
1732,2026-02-11,everyday_person,app_store_search,iOS,3,33,control
1733,2026-01-27,patient,paid,iOS,8,26,control
1734,2026-01-27,everyday_person,app_store_search,iOS,1,4,control
1735,2026-01-14,athlete,organic,Android,1,12,control
1736,2026-02-18,patient,app_store_search,iOS,4,7,control
1737,2026-01-17,athlete,referral,Android,1,25,control
1738,2026-02-01,everyday_person,paid,iOS,1,84,summary_cohort
1739,2026-02-05,everyday_person,app_store_search,iOS,4,93,control
1740,2026-01-23,patient,organic,iOS,5,117,summary_cohort
1741,2026-01-16,everyday_person,paid,iOS,4,66,control
1742,2026-01-15,everyday_person,referral,iOS,3,55,control
1743,2026-02-08,everyday_person,paid,Android,4,108,summary_cohort
1744,2026-01-25,athlete,app_store_search,Web,5,18,control
1745,2026-01-10,patient,paid,Android,6,76,summary_cohort
1746,2026-02-01,patient,organic,Android,6,99,control
1747,2026-01-17,patient,organic,iOS,5,61,control
1748,2026-02-09,everyday_person,app_store_search,Android,7,32,control
1749,2026-01-19,everyday_person,app_store_search,iOS,6,75,control
1750,2026-01-15,everyday_person,app_store_search,Android,1,120,control
1751,2026-01-10,patient,organic,Android,8,29,control
1752,2026-01-25,everyday_person,organic,iOS,7,68,summary_cohort
1753,2026-01-23,athlete,paid,Web,3,7,control
1754,2026-02-03,patient,paid,Android,1,28,summary_cohort
1755,2026-01-23,everyday_person,organic,iOS,4,93,control
1756,2026-01-20,everyday_person,referral,Web,3,60,control
1757,2026-01-17,everyday_person,organic,iOS,6,24,control
1758,2026-01-18,athlete,referral,iOS,4,41,control
1759,2026-02-13,athlete,organic,iOS,1,15,control
1760,2026-01-14,athlete,organic,Android,2,94,control
1761,2026-02-20,everyday_person,organic,iOS,7,114,control
1762,2026-01-19,everyday_person,app_store_search,Web,1,13,control
1763,2026-01-10,everyday_person,paid,iOS,5,29,control
1764,2026-01-17,everyday_person,app_store_search,iOS,2,103,control
1765,2026-01-09,everyday_person,referral,Android,3,106,control
1766,2026-02-04,everyday_person,organic,iOS,4,93,control
1767,2026-01-25,athlete,organic,Android,2,86,control
1768,2026-01-20,everyday_person,referral,iOS,5,104,control
1769,2026-01-30,everyday_person,organic,Web,5,45,control
1770,2026-01-29,patient,paid,Android,1,108,control
1771,2026-02-14,everyday_person,paid,iOS,3,107,control
1772,2026-02-16,patient,app_store_search,iOS,6,28,control
1773,2026-01-31,patient,organic,iOS,5,9,control
1774,2026-02-06,athlete,referral,Web,4,63,control
1775,2026-02-05,patient,organic,Android,6,91,control
1776,2026-01-24,everyday_person,organic,iOS,1,102,control
1777,2026-02-01,patient,paid,iOS,1,18,control
1778,2026-01-10,everyday_person,referral,Android,5,46,summary_cohort
1779,2026-02-03,everyday_person,paid,iOS,5,93,control
1780,2026-02-16,everyday_person,organic,Android,6,8,control
1781,2026-01-10,everyday_person,app_store_search,Android,1,87,summary_cohort
1782,2026-02-07,patient,app_store_search,iOS,4,35,summary_cohort
1783,2026-02-13,everyday_person,referral,iOS,5,3,control
1784,2026-01-16,everyday_person,app_store_search,iOS,2,30,control
1785,2026-01-25,everyday_person,organic,iOS,4,90,summary_cohort
1786,2026-02-13,patient,paid,Web,4,105,control
1787,2026-02-16,everyday_person,app_store_search,Android,1,10,control
1788,2026-01-12,patient,paid,Android,3,56,control
1789,2026-01-20,athlete,paid,iOS,1,25,control
1790,2026-01-31,everyday_person,referral,iOS,7,83,control
1791,2026-01-16,patient,paid,Android,2,94,control
1792,2026-01-19,everyday_person,paid,iOS,1,116,control
1793,2026-01-06,everyday_person,organic,iOS,1,43,control
1794,2026-01-13,patient,organic,iOS,1,36,control
1795,2026-01-26,athlete,paid,Android,1,38,control
1796,2026-01-30,everyday_person,referral,Android,4,92,summary_cohort
1797,2026-01-30,everyday_person,referral,iOS,1,54,control
1798,2026-02-04,everyday_person,app_store_search,Android,2,3,control
1799,2026-01-22,everyday_person,paid,iOS,1,114,control
1800,2026-01-18,patient,organic,iOS,3,13,control
1801,2026-01-05,patient,organic,iOS,1,112,control
1802,2026-01-16,patient,referral,Android,4,20,control
1803,2026-01-19,everyday_person,paid,iOS,5,65,control
1804,2026-01-15,patient,referral,iOS,5,38,control
1805,2026-01-05,patient,referral,iOS,2,83,control
1806,2026-01-14,patient,paid,Android,7,49,control
1807,2026-01-30,everyday_person,paid,Android,5,45,control
1808,2026-01-29,everyday_person,paid,iOS,1,58,control
1809,2026-02-13,everyday_person,organic,Web,3,117,control
1810,2026-02-05,everyday_person,paid,iOS,6,30,control
1811,2026-01-27,everyday_person,referral,iOS,2,27,control
1812,2026-01-13,everyday_person,organic,Android,3,8,control
1813,2026-01-27,patient,paid,Android,4,89,control
1814,2026-01-09,everyday_person,paid,iOS,1,82,control
1815,2026-01-22,patient,referral,Android,8,74,control
1816,2026-01-21,everyday_person,paid,iOS,1,3,summary_cohort
1817,2026-01-22,patient,organic,Android,1,95,control
1818,2026-01-18,everyday_person,organic,Android,1,98,control
1819,2026-01-31,everyday_person,organic,Web,3,114,control
1820,2026-02-07,patient,organic,iOS,7,112,control
1821,2026-02-03,athlete,paid,Android,6,32,control
1822,2026-01-29,everyday_person,paid,Android,7,86,control
1823,2026-01-26,everyday_person,paid,iOS,4,49,control
1824,2026-01-06,patient,organic,iOS,3,72,control
1825,2026-02-01,patient,organic,Web,3,40,control
1826,2026-01-26,everyday_person,organic,iOS,1,79,control
1827,2026-01-18,everyday_person,paid,Android,7,115,control
1828,2026-01-19,everyday_person,organic,iOS,3,79,control
1829,2026-02-13,athlete,referral,Android,3,111,control
1830,2026-01-29,everyday_person,paid,iOS,4,112,control
1831,2026-01-24,everyday_person,paid,Web,6,15,control
1832,2026-01-28,athlete,organic,Android,2,116,control
1833,2026-01-22,everyday_person,organic,iOS,5,99,control
1834,2026-01-24,everyday_person,paid,Android,5,52,control
1835,2026-01-18,everyday_person,referral,Android,6,73,control
1836,2026-01-23,everyday_person,organic,iOS,1,75,summary_cohort
1837,2026-01-31,everyday_person,app_store_search,iOS,1,95,summary_cohort
1838,2026-01-07,everyday_person,referral,Android,3,97,control
1839,2026-02-05,patient,referral,Android,6,13,control
1840,2026-01-18,patient,organic,iOS,8,1,summary_cohort
1841,2026-01-31,everyday_person,organic,Android,4,30,summary_cohort
1842,2026-01-29,everyday_person,organic,iOS,1,64,control
1843,2026-01-30,everyday_person,organic,iOS,1,102,control
1844,2026-01-28,athlete,referral,Android,4,79,control
1845,2026-02-16,everyday_person,referral,iOS,1,17,control
1846,2026-01-25,patient,app_store_search,iOS,4,87,control
1847,2026-02-02,everyday_person,app_store_search,iOS,6,57,control
1848,2026-02-01,patient,organic,iOS,3,45,control
1849,2026-01-17,everyday_person,organic,iOS,3,93,control
1850,2026-01-18,patient,paid,Android,1,36,control
1851,2026-01-22,everyday_person,app_store_search,iOS,2,75,control
1852,2026-01-18,athlete,app_store_search,Android,5,22,control
1853,2026-01-21,everyday_person,organic,Android,3,46,control
1854,2026-01-21,patient,organic,iOS,1,67,control
1855,2026-01-28,patient,organic,iOS,1,75,control
1856,2026-01-16,athlete,paid,Android,1,111,control
1857,2026-02-05,everyday_person,referral,iOS,5,35,summary_cohort
1858,2026-01-23,everyday_person,referral,iOS,4,108,control
1859,2026-02-01,everyday_person,referral,Android,4,98,control
1860,2026-01-10,everyday_person,organic,Android,4,44,control
1861,2026-01-24,everyday_person,referral,Android,1,17,control
1862,2026-01-06,athlete,organic,iOS,4,31,control
1863,2026-01-31,athlete,referral,iOS,1,79,control
1864,2026-01-20,everyday_person,paid,iOS,7,95,control
1865,2026-02-15,patient,paid,Android,1,74,control
1866,2026-01-19,athlete,organic,iOS,3,87,summary_cohort
1867,2026-01-27,athlete,paid,iOS,1,13,control
1868,2026-01-17,everyday_person,paid,iOS,6,61,control
1869,2026-01-28,everyday_person,organic,Android,1,105,control
1870,2026-01-23,patient,organic,Android,7,47,control
1871,2026-01-21,everyday_person,referral,iOS,1,108,control
1872,2026-01-15,everyday_person,organic,iOS,6,15,control
1873,2026-01-12,athlete,organic,iOS,5,118,summary_cohort
1874,2026-01-12,athlete,organic,iOS,2,95,control
1875,2026-02-23,athlete,organic,iOS,1,76,control
1876,2026-01-22,patient,referral,iOS,3,75,control
1877,2026-01-02,everyday_person,referral,Android,6,113,control
1878,2026-02-15,everyday_person,organic,Android,7,46,control
1879,2026-01-05,everyday_person,paid,Web,1,20,control
1880,2026-01-22,everyday_person,organic,Web,3,111,control
1881,2026-02-01,everyday_person,organic,iOS,2,13,control
1882,2026-02-12,patient,organic,iOS,1,80,summary_cohort
1883,2026-02-01,everyday_person,paid,iOS,5,32,control
1884,2026-01-23,patient,app_store_search,Android,3,112,control
1885,2026-02-17,everyday_person,referral,iOS,2,117,control
1886,2026-01-07,everyday_person,organic,iOS,7,57,control
1887,2026-02-19,everyday_person,organic,iOS,6,64,control
1888,2026-02-07,everyday_person,organic,iOS,6,55,control
1889,2026-02-13,athlete,paid,Android,1,52,control
1890,2026-01-17,everyday_person,organic,Android,7,113,control
1891,2026-01-13,everyday_person,app_store_search,iOS,4,35,control
1892,2026-01-30,patient,referral,Web,4,116,control
1893,2026-01-25,everyday_person,referral,iOS,1,79,control
1894,2026-01-25,everyday_person,paid,iOS,7,116,control
1895,2026-02-12,everyday_person,organic,iOS,4,74,control
1896,2026-01-28,everyday_person,paid,Android,6,99,control
1897,2026-01-19,patient,organic,Android,5,59,control
1898,2026-01-22,everyday_person,paid,iOS,6,56,control
1899,2026-01-13,everyday_person,referral,Web,5,31,control
1900,2026-01-15,everyday_person,organic,iOS,7,26,control
1901,2026-01-13,everyday_person,paid,iOS,2,5,control
1902,2026-02-05,everyday_person,organic,Android,1,47,control
1903,2026-02-01,patient,organic,Web,5,119,control
1904,2026-01-25,everyday_person,paid,Android,4,113,control
1905,2026-01-21,patient,referral,Web,4,83,control
1906,2026-01-30,everyday_person,app_store_search,iOS,5,44,control
1907,2026-02-06,everyday_person,referral,Android,4,63,control
1908,2026-02-09,everyday_person,referral,Android,6,91,summary_cohort
1909,2026-01-26,patient,organic,iOS,2,1,control
1910,2026-02-06,athlete,organic,iOS,6,111,control
1911,2026-01-25,everyday_person,app_store_search,Web,1,105,control
1912,2026-01-24,everyday_person,organic,iOS,4,117,control
1913,2026-02-08,athlete,referral,iOS,7,12,control
1914,2026-01-21,everyday_person,organic,Android,2,114,control
1915,2026-01-21,everyday_person,organic,Web,3,74,control
1916,2026-01-19,everyday_person,referral,Web,2,67,control
1917,2026-01-25,patient,paid,Android,4,22,control
1918,2026-01-26,patient,paid,iOS,3,60,control
1919,2026-01-30,everyday_person,app_store_search,Web,1,44,control
1920,2026-01-22,athlete,organic,iOS,7,119,control
1921,2026-01-16,everyday_person,referral,Android,1,41,control
1922,2026-02-08,everyday_person,organic,iOS,4,27,control
1923,2026-01-20,everyday_person,paid,Android,4,114,control
1924,2026-02-12,everyday_person,organic,Android,1,23,control
1925,2026-01-16,everyday_person,referral,Android,1,109,control
1926,2026-01-26,everyday_person,organic,iOS,8,116,control
1927,2026-01-26,everyday_person,paid,iOS,5,37,control
1928,2026-02-06,patient,paid,iOS,1,83,control
1929,2026-01-13,everyday_person,app_store_search,iOS,6,96,summary_cohort
1930,2026-02-11,everyday_person,organic,Android,4,65,control
1931,2026-01-25,patient,app_store_search,iOS,1,84,control
1932,2026-01-27,patient,organic,Android,5,16,control
1933,2026-01-25,patient,organic,iOS,3,62,control
1934,2026-01-07,patient,organic,iOS,1,62,control
1935,2026-01-24,patient,organic,Android,7,68,control
1936,2026-01-18,everyday_person,referral,iOS,2,114,control
1937,2026-01-20,everyday_person,organic,iOS,2,99,control
1938,2026-01-30,patient,organic,iOS,2,73,control
1939,2026-01-24,everyday_person,paid,iOS,6,49,control
1940,2026-01-11,everyday_person,paid,Android,5,49,control
1941,2026-01-09,everyday_person,paid,iOS,7,3,control
1942,2026-01-15,everyday_person,referral,iOS,2,67,summary_cohort
1943,2026-01-15,everyday_person,organic,Android,6,31,control
1944,2026-01-28,everyday_person,paid,iOS,4,107,control
1945,2026-01-14,patient,organic,Android,2,93,control
1946,2026-02-09,athlete,organic,iOS,1,110,control
1947,2026-01-16,everyday_person,organic,Web,6,120,control
1948,2026-01-11,athlete,paid,iOS,2,49,summary_cohort
1949,2026-02-09,everyday_person,organic,iOS,4,52,control
1950,2026-01-19,athlete,paid,Web,4,73,control
1951,2026-01-22,athlete,organic,Android,1,52,control
1952,2026-02-16,everyday_person,referral,Android,8,34,summary_cohort
1953,2026-02-14,patient,referral,Android,6,85,control
1954,2026-02-01,athlete,organic,iOS,3,55,control
1955,2026-01-09,athlete,organic,Android,5,114,control
1956,2026-01-28,athlete,referral,Android,3,27,control
1957,2026-02-20,everyday_person,referral,iOS,6,54,control
1958,2026-02-14,everyday_person,organic,iOS,1,64,control
1959,2026-01-11,patient,paid,iOS,3,109,control
1960,2026-01-21,patient,organic,Web,3,70,control
1961,2026-01-19,patient,organic,iOS,3,9,control
1962,2026-01-12,everyday_person,organic,iOS,3,41,control
1963,2026-01-31,everyday_person,referral,Android,1,107,summary_cohort
1964,2026-01-18,everyday_person,organic,Android,8,33,control
1965,2026-01-20,patient,paid,iOS,1,41,control
1966,2026-01-10,everyday_person,organic,Android,1,19,control
1967,2026-01-24,patient,paid,iOS,3,87,control
1968,2026-01-14,patient,organic,Android,4,17,control
1969,2026-01-22,everyday_person,referral,iOS,1,45,summary_cohort
1970,2026-01-13,everyday_person,paid,iOS,4,86,summary_cohort
1971,2026-02-15,everyday_person,organic,Android,5,108,control
1972,2026-01-13,athlete,organic,iOS,1,27,control
1973,2026-01-25,patient,referral,iOS,8,40,control
1974,2026-01-15,everyday_person,app_store_search,iOS,3,15,summary_cohort
1975,2026-01-10,everyday_person,app_store_search,Android,5,53,control
1976,2026-01-15,everyday_person,organic,Android,1,120,control
1977,2026-01-08,everyday_person,paid,Android,5,37,control
1978,2026-01-13,athlete,organic,Web,6,32,control
1979,2026-01-24,patient,organic,Web,1,48,control
1980,2026-01-30,everyday_person,paid,iOS,1,108,summary_cohort
1981,2026-01-10,athlete,referral,iOS,2,66,summary_cohort
1982,2026-01-23,everyday_person,referral,Android,1,74,control
1983,2026-01-27,athlete,paid,Web,8,94,control
1984,2026-01-17,everyday_person,organic,Web,4,86,control
1985,2026-01-21,patient,paid,Android,4,72,control
1986,2026-01-09,athlete,organic,iOS,8,68,control
1987,2026-01-16,everyday_person,organic,Web,6,64,control
1988,2026-01-23,patient,organic,Web,6,22,control
1989,2026-02-20,athlete,app_store_search,Android,3,50,control
1990,2026-02-22,everyday_person,referral,Android,3,102,control
1991,2026-02-18,everyday_person,organic,Android,2,5,control
1992,2026-01-22,patient,paid,Web,3,100,control
1993,2026-01-10,everyday_person,app_store_search,iOS,3,68,control
1994,2026-01-19,everyday_person,app_store_search,Android,1,42,control
1995,2026-01-17,everyday_person,referral,iOS,3,14,control
1996,2026-01-04,patient,organic,iOS,3,92,control
1997,2026-01-11,everyday_person,referral,iOS,2,1,control
1998,2026-01-23,everyday_person,paid,iOS,1,66,control
